graph,order,size,batch_size,technique,time,iterations,error
"sx-mathoverflow","24817","239959","1000","pagerankRemove (dynamic)","8.384949999999998","40.68","0.0004265264269999999"
"sx-mathoverflow","24817","239959","5000","pagerankTeleport (static)","25.570290000000004","57.03","0"
"sx-mathoverflow","24817","239959","5000","pagerankTeleport (incremental)","21.311740000000007","48.23","0.0000078579939"
"sx-mathoverflow","24817","239959","5000","pagerankTeleport (dynamic)","19.367189999999997","48.26","0.000012086567999999998"
"sx-mathoverflow","24817","239959","5000","pagerankLoop (static)","15.709960000000006","41","0"
"sx-mathoverflow","24817","239959","5000","pagerankLoop (incremental)","15.833400000000005","45","0.000006250662999999997"
"sx-mathoverflow","24817","239959","5000","pagerankLoop (dynamic)","13.389100000000008","45","0.00001537337"
"sx-mathoverflow","24817","239959","5000","pagerankLoopAll (static)","15.39116","40.46","0"
"sx-mathoverflow","24817","239959","5000","pagerankLoopAll (incremental)","15.46566","43.99","0.00000725092"
"sx-mathoverflow","24817","239959","5000","pagerankLoopAll (dynamic)","13.039420000000005","44","0.000014680034999999997"
"sx-mathoverflow","24817","239959","5000","pagerankRemove (static)","13.55395","56.54","0"
"sx-mathoverflow","24817","239959","5000","pagerankRemove (incremental)","11.719579999999999","50.07","0.000006766157899999997"
"sx-mathoverflow","24817","239959","5000","pagerankRemove (dynamic)","10.108389999999998","49.29","0.0017229799000000007"
"sx-mathoverflow","24818","239978","10000","pagerankTeleport (static)","25.863313725490183","57.15686274509804","0"
"sx-mathoverflow","24818","239978","10000","pagerankTeleport (incremental)","23.148549019607845","51.705882352941174","0.000007693043137254903"
"sx-mathoverflow","24818","239978","10000","pagerankTeleport (dynamic)","21.030529411764707","51.76470588235294","0.00001208628156862745"
"sx-mathoverflow","24818","239978","10000","pagerankLoop (static)","15.854078431372546","41.03921568627451","0"
"sx-mathoverflow","24818","239978","10000","pagerankLoop (incremental)","17.224235294117644","47.745098039215684","0.00000605276274509804"
"sx-mathoverflow","24818","239978","10000","pagerankLoop (dynamic)","14.602078431372549","47.745098039215684","0.000014088078431372551"
"sx-mathoverflow","24818","239978","10000","pagerankLoopAll (static)","15.531862745098037","40.509803921568626","0"
"sx-mathoverflow","24818","239978","10000","pagerankLoopAll (incremental)","16.793058823529407","46.64705882352941","0.000007176664705882351"
"sx-mathoverflow","24818","239978","10000","pagerankLoopAll (dynamic)","14.207980392156863","46.64705882352941","0.0000141086431372549"
"sx-mathoverflow","24818","239978","10000","pagerankRemove (static)","13.778980392156862","56.549019607843135","0"
"sx-mathoverflow","24818","239978","10000","pagerankRemove (incremental)","12.704313725490193","53.333333333333336","0.000006785914556862746"
"sx-mathoverflow","24818","239978","10000","pagerankRemove (dynamic)","11.019039215686272","52.549019607843135","0.0029542814792627436"
"sx-mathoverflow","24818","239978","50000","pagerankTeleport (static)","27.559818181818184","56.90909090909091","0"
"sx-mathoverflow","24818","239978","50000","pagerankTeleport (incremental)","27.812454545454543","57.63636363636363","0.0000067179000000000005"
"sx-mathoverflow","24818","239978","50000","pagerankTeleport (dynamic)","25.83490909090909","58.18181818181818","0.000010556054545454545"
"sx-mathoverflow","24818","239978","50000","pagerankLoop (static)","17.561545454545456","42.36363636363637","0"
"sx-mathoverflow","24818","239978","50000","pagerankLoop (incremental)","20.733545454545453","51","0.000005637636363636364"
"sx-mathoverflow","24818","239978","50000","pagerankLoop (dynamic)","17.954363636363635","51","0.00001687432727272727"
"sx-mathoverflow","24818","239978","50000","pagerankLoopAll (static)","17.091363636363635","41.36363636363637","0"
"sx-mathoverflow","24818","239978","50000","pagerankLoopAll (incremental)","20.22418181818182","50.18181818181818","0.000006825454545454545"
"sx-mathoverflow","24818","239978","50000","pagerankLoopAll (dynamic)","17.420363636363636","50.18181818181818","0.000014083927272727272"
"sx-mathoverflow","24818","239978","50000","pagerankRemove (static)","15.361181818181818","56.36363636363637","0"
"sx-mathoverflow","24818","239978","50000","pagerankRemove (incremental)","15.918727272727269","58.90909090909091","0.0000060027107272727274"
"sx-mathoverflow","24818","239978","50000","pagerankRemove (dynamic)","14.045454545454545","58.27272727272727","0.007667696165272728"
"sx-mathoverflow","24818","239978","100000","pagerankTeleport (static)","29.224500000000003","56.333333333333336","0"
"sx-mathoverflow","24818","239978","100000","pagerankTeleport (incremental)","30.308333333333334","58.5","0.000005884316666666666"
"sx-mathoverflow","24818","239978","100000","pagerankTeleport (dynamic)","28.006666666666664","58.666666666666664","0.000007371333333333334"
"sx-mathoverflow","24818","239978","100000","pagerankLoop (static)","19.0515","43.166666666666664","0"
"sx-mathoverflow","24818","239978","100000","pagerankLoop (incremental)","21.5525","49.5","0.000005089266666666666"
"sx-mathoverflow","24818","239978","100000","pagerankLoop (dynamic)","19.068","49.5","0.000011679833333333335"
"sx-mathoverflow","24818","239978","100000","pagerankLoopAll (static)","18.579833333333337","42.166666666666664","0"
"sx-mathoverflow","24818","239978","100000","pagerankLoopAll (incremental)","21.2305","48.833333333333336","0.000006193883333333334"
"sx-mathoverflow","24818","239978","100000","pagerankLoopAll (dynamic)","18.7025","48.833333333333336","0.000010321133333333334"
"sx-mathoverflow","24818","239978","100000","pagerankRemove (static)","17.116666666666664","56.166666666666664","0"
"sx-mathoverflow","24818","239978","100000","pagerankRemove (incremental)","17.932833333333335","59","0.000005388296666666667"
"sx-mathoverflow","24818","239978","100000","pagerankRemove (dynamic)","16.016000000000002","58.5","0.00936747003"
"sx-mathoverflow","24818","239978","500000","pagerankTeleport (static)","33.0505","55.5","0"
"sx-mathoverflow","24818","239978","500000","pagerankTeleport (incremental)","31.0225","52","0.00000445175"
"sx-mathoverflow","24818","239978","500000","pagerankTeleport (dynamic)","29.91","52","0.0000050842"
"sx-mathoverflow","24818","239978","500000","pagerankLoop (static)","25.1055","49","0"
"sx-mathoverflow","24818","239978","500000","pagerankLoop (incremental)","23.860999999999997","46.5","0.00000348875"
"sx-mathoverflow","24818","239978","500000","pagerankLoop (dynamic)","22.3065","46.5","0.000006642"
"sx-mathoverflow","24818","239978","500000","pagerankLoopAll (static)","24.746499999999997","48","0"
"sx-mathoverflow","24818","239978","500000","pagerankLoopAll (incremental)","23.362000000000002","45.5","0.00000420995"
"sx-mathoverflow","24818","239978","500000","pagerankLoopAll (dynamic)","21.539","45.5","0.000005944"
"sx-mathoverflow","24818","239978","500000","pagerankRemove (static)","24.392","56","0"
"sx-mathoverflow","24818","239978","500000","pagerankRemove (incremental)","22.988500000000002","52.5","0.0000036706125"
"sx-mathoverflow","24818","239978","500000","pagerankRemove (dynamic)","21.2095","52","0.0002600352125"
"sx-askubuntu","159312","596918","10","pagerankTeleport (static)","130.11175999999995","55","0"
"sx-askubuntu","159312","596918","10","pagerankTeleport (incremental)","56.347419999999985","23.48","0.0000175868713"
"sx-askubuntu","159312","596918","10","pagerankTeleport (dynamic)","53.06706000000002","25.38","0.00007641633450000003"
"sx-askubuntu","159312","596918","10","pagerankLoop (static)","80.41296000000003","41.51","0"
"sx-askubuntu","159312","596918","10","pagerankLoop (incremental)","44.05807000000002","24.52","0.0000055111153000000005"
"sx-askubuntu","159312","596918","10","pagerankLoop (dynamic)","28.809990000000013","23.82","0.00020775646700000005"
"sx-askubuntu","159312","596918","10","pagerankLoopAll (static)","69.01648999999999","36.7","0"
"sx-askubuntu","159312","596918","10","pagerankLoopAll (incremental)","42.225390000000004","23.52","0.000006298635299999997"
"sx-askubuntu","159312","596918","10","pagerankLoopAll (dynamic)","28.004720000000002","23.13","0.00019142824499999997"
"sx-askubuntu","159312","596918","10","pagerankRemove (static)","55.364360000000005","51.49","0"
"sx-askubuntu","159312","596918","10","pagerankRemove (incremental)","24.931130000000007","22.94","0.00000457327"
"sx-askubuntu","159312","596918","10","pagerankRemove (dynamic)","17.695479999999996","21.75","0.015239723526999998"
"sx-askubuntu","159312","596918","50","pagerankTeleport (static)","132.1804699999999","55","0"
"sx-askubuntu","159312","596918","50","pagerankTeleport (incremental)","60.518429999999995","25.68","0.000017338495900000008"
"sx-askubuntu","159312","596918","50","pagerankTeleport (dynamic)","56.531499999999994","27.33","0.00007812352960000001"
"sx-askubuntu","159312","596918","50","pagerankLoop (static)","82.09221999999998","41.51","0"
"sx-askubuntu","159312","596918","50","pagerankLoop (incremental)","46.422439999999995","25.93","0.000005580791500000001"
"sx-askubuntu","159312","596918","50","pagerankLoop (dynamic)","30.536260000000006","25.43","0.00020693575799999992"
"sx-askubuntu","159312","596918","50","pagerankLoopAll (static)","70.04818999999999","36.7","0"
"sx-askubuntu","159312","596918","50","pagerankLoopAll (incremental)","44.44404","24.99","0.0000064897981"
"sx-askubuntu","159312","596918","50","pagerankLoopAll (dynamic)","29.54348","24.76","0.00019131231599999997"
"sx-askubuntu","159312","596918","50","pagerankRemove (static)","57.11837000000001","51.49","0"
"sx-askubuntu","159312","596918","50","pagerankRemove (incremental)","27.968509999999995","26.69","0.0000049628099999999975"
"sx-askubuntu","159312","596918","50","pagerankRemove (dynamic)","20.379710000000003","26.32","0.00012045794099999994"
"sx-askubuntu","159312","596918","100","pagerankTeleport (static)","131.21858999999998","55","0"
"sx-askubuntu","159312","596918","100","pagerankTeleport (incremental)","62.60235000000002","27.19","0.0000176018986"
"sx-askubuntu","159312","596918","100","pagerankTeleport (dynamic)","57.41784999999999","28.52","0.00007856000300000002"
"sx-askubuntu","159312","596918","100","pagerankLoop (static)","81.03453999999998","41.51","0"
"sx-askubuntu","159312","596918","100","pagerankLoop (incremental)","47.72339999999999","27.16","0.000005541131999999999"
"sx-askubuntu","159312","596918","100","pagerankLoop (dynamic)","31.520260000000004","26.78","0.00020583116100000008"
"sx-askubuntu","159312","596918","100","pagerankLoopAll (static)","69.59675","36.7","0"
"sx-askubuntu","159312","596918","100","pagerankLoopAll (incremental)","45.74808999999999","26.19","0.0000065519581"
"sx-askubuntu","159312","596918","100","pagerankLoopAll (dynamic)","30.294560000000004","25.96","0.00019050474000000008"
"sx-askubuntu","159312","596918","100","pagerankRemove (static)","55.86663000000001","51.49","0"
"sx-askubuntu","159312","596918","100","pagerankRemove (incremental)","28.806990000000006","29.02","0.000005162800999999999"
"sx-askubuntu","159312","596918","100","pagerankRemove (dynamic)","20.423239999999996","28.6","0.000143833184"
"sx-askubuntu","159312","596918","500","pagerankTeleport (static)","130.71774999999997","55","0"
"sx-askubuntu","159312","596918","500","pagerankTeleport (incremental)","73.84112999999999","32.91","0.000008466675999999999"
"sx-askubuntu","159312","596918","500","pagerankTeleport (dynamic)","65.13492000000002","33.37","0.000066536447"
"sx-askubuntu","159312","596918","500","pagerankLoop (static)","80.73289000000001","41.51","0"
"sx-askubuntu","159312","596918","500","pagerankLoop (incremental)","54.80867999999999","31.66","0.000005557948000000001"
"sx-askubuntu","159312","596918","500","pagerankLoop (dynamic)","36.51703","31.58","0.0002038006790000001"
"sx-askubuntu","159312","596918","500","pagerankLoopAll (static)","69.22932999999998","36.7","0"
"sx-askubuntu","159312","596918","500","pagerankLoopAll (incremental)","51.212469999999975","30.1","0.000006955798000000001"
"sx-askubuntu","159312","596918","500","pagerankLoopAll (dynamic)","34.338550000000005","30.08","0.00018779056300000002"
"sx-askubuntu","159312","596918","500","pagerankRemove (static)","55.597090000000016","51.49","0"
"sx-askubuntu","159312","596918","500","pagerankRemove (incremental)","34.20363","35.94","0.000005571146000000001"
"sx-askubuntu","159312","596918","500","pagerankRemove (dynamic)","24.024549999999998","35.23","0.00034695016599999994"
"sx-askubuntu","159312","596918","1000","pagerankTeleport (static)","130.45348999999996","55","0"
"sx-askubuntu","159312","596918","1000","pagerankTeleport (incremental)","82.32772000000001","36.62","0.000008737442999999998"
"sx-askubuntu","159312","596918","1000","pagerankTeleport (dynamic)","71.21521","36.64","0.00006242882200000003"
"sx-askubuntu","159312","596918","1000","pagerankLoop (static)","80.71349999999998","41.51","0"
"sx-askubuntu","159312","596918","1000","pagerankLoop (incremental)","59.285909999999994","34.34","0.000005592396999999997"
"sx-askubuntu","159312","596918","1000","pagerankLoop (dynamic)","39.790209999999995","34.33","0.00020077869199999993"
"sx-askubuntu","159312","596918","1000","pagerankLoopAll (static)","69.25567","36.7","0"
"sx-askubuntu","159312","596918","1000","pagerankLoopAll (incremental)","55.41512000000001","32.64","0.000007215261000000002"
"sx-askubuntu","159312","596918","1000","pagerankLoopAll (dynamic)","37.048019999999994","32.6","0.000186651166"
"sx-askubuntu","159312","596918","1000","pagerankRemove (static)","55.537400000000005","51.49","0"
"sx-askubuntu","159312","596918","1000","pagerankRemove (incremental)","37.69194","39.72","0.000005620225999999999"
"sx-askubuntu","159312","596918","1000","pagerankRemove (dynamic)","26.17953","38.72","0.0006420624399999994"
"sx-askubuntu","159312","596918","5000","pagerankTeleport (static)","129.55978999999996","55","0"
"sx-askubuntu","159312","596918","5000","pagerankTeleport (incremental)","103.19211000000004","45.67","0.000008195414000000001"
"sx-askubuntu","159312","596918","5000","pagerankTeleport (dynamic)","89.01784999999998","45.75","0.00006164276699999999"
"sx-askubuntu","159312","596918","5000","pagerankLoop (static)","79.93889","41.51","0"
"sx-askubuntu","159312","596918","5000","pagerankLoop (incremental)","72.50267","41.92","0.000005435259000000001"
"sx-askubuntu","159312","596918","5000","pagerankLoop (dynamic)","48.72057999999999","41.9","0.00019388298199999994"
"sx-askubuntu","159312","596918","5000","pagerankLoopAll (static)","68.67212999999998","36.7","0"
"sx-askubuntu","159312","596918","5000","pagerankLoopAll (incremental)","67.37224","39.68","0.000007698266"
"sx-askubuntu","159312","596918","5000","pagerankLoopAll (dynamic)","45.429489999999994","39.68","0.00017984230899999998"
"sx-askubuntu","159312","596918","5000","pagerankRemove (static)","54.94195999999998","51.49","0"
"sx-askubuntu","159312","596918","5000","pagerankRemove (incremental)","45.689020000000006","48.46","0.000005580994000000001"
"sx-askubuntu","159312","596918","5000","pagerankRemove (dynamic)","31.51551","47.19","0.0029372747"
"sx-askubuntu","159316","596933","10000","pagerankTeleport (static)","129.34343298969074","54.876288659793815","0"
"sx-askubuntu","159316","596933","10000","pagerankTeleport (incremental)","112.07226804123711","49.23711340206186","0.000007749915463917529"
"sx-askubuntu","159316","596933","10000","pagerankTeleport (dynamic)","96.36028865979378","49.154639175257735","0.00007813325835051548"
"sx-askubuntu","159316","596933","10000","pagerankLoop (static)","80.45792783505155","41.77319587628866","0"
"sx-askubuntu","159316","596933","10000","pagerankLoop (incremental)","78.80204123711339","44.98969072164948","0.000005297752577319585"
"sx-askubuntu","159316","596933","10000","pagerankLoop (dynamic)","53.366587628866","45","0.00018029965670103096"
"sx-askubuntu","159316","596933","10000","pagerankLoopAll (static)","68.98236082474224","36.95876288659794","0"
"sx-askubuntu","159316","596933","10000","pagerankLoopAll (incremental)","73.38575257731961","42.63917525773196","0.000007674216494845364"
"sx-askubuntu","159316","596933","10000","pagerankLoopAll (dynamic)","49.67108247422681","42.58762886597938","0.00016670269793814433"
"sx-askubuntu","159316","596933","10000","pagerankRemove (static)","55.27112371134021","51.49484536082474","0"
"sx-askubuntu","159316","596933","10000","pagerankRemove (incremental)","49.51284536082473","51.824742268041234","0.00000554258144329897"
"sx-askubuntu","159316","596933","10000","pagerankRemove (dynamic)","34.29275257731959","50.618556701030926","0.00506360830515464"
"sx-askubuntu","159316","596933","50000","pagerankTeleport (static)","131.97665","54.4","0"
"sx-askubuntu","159316","596933","50000","pagerankTeleport (incremental)","134.8183","56.05","0.000007086935"
"sx-askubuntu","159316","596933","50000","pagerankTeleport (dynamic)","115.91074999999998","56.25","0.000078674605"
"sx-askubuntu","159316","596933","50000","pagerankLoop (static)","83.3172","42.15","0"
"sx-askubuntu","159316","596933","50000","pagerankLoop (incremental)","95.20535000000001","50.65","0.000004657569999999999"
"sx-askubuntu","159316","596933","50000","pagerankLoop (dynamic)","66.41810000000001","50.65","0.0001476868"
"sx-askubuntu","159316","596933","50000","pagerankLoopAll (static)","71.2615","37.05","0"
"sx-askubuntu","159316","596933","50000","pagerankLoopAll (incremental)","89.02955","48.1","0.000007120919999999999"
"sx-askubuntu","159316","596933","50000","pagerankLoopAll (dynamic)","62.37154999999999","48.1","0.00015172325"
"sx-askubuntu","159316","596933","50000","pagerankRemove (static)","58.4893","51.95","0"
"sx-askubuntu","159316","596933","50000","pagerankRemove (incremental)","60.16310000000001","58.2","0.000005255753550000001"
"sx-askubuntu","159316","596933","50000","pagerankRemove (dynamic)","42.78869999999999","57.05","0.01603308246855"
"sx-askubuntu","159316","596933","100000","pagerankTeleport (static)","136.4358","54.9","0"
"sx-askubuntu","159316","596933","100000","pagerankTeleport (incremental)","147.24949999999998","59.4","0.0000065274500000000005"
"sx-askubuntu","159316","596933","100000","pagerankTeleport (dynamic)","126.3125","58.8","0.00008507225"
"sx-askubuntu","159316","596933","100000","pagerankLoop (static)","87.0048","43.2","0"
"sx-askubuntu","159316","596933","100000","pagerankLoop (incremental)","103.29549999999999","52.4","0.0000039673"
"sx-askubuntu","159316","596933","100000","pagerankLoop (dynamic)","74.10579999999999","52.4","0.0001271146"
"sx-askubuntu","159316","596933","100000","pagerankLoopAll (static)","74.43350000000001","37.6","0"
"sx-askubuntu","159316","596933","100000","pagerankLoopAll (incremental)","96.4941","49.3","0.000006632080000000001"
"sx-askubuntu","159316","596933","100000","pagerankLoopAll (dynamic)","68.9577","49.3","0.0001540488"
"sx-askubuntu","159316","596933","100000","pagerankRemove (static)","61.6279","52.5","0"
"sx-askubuntu","159316","596933","100000","pagerankRemove (incremental)","66.2878","59.6","0.000004973568"
"sx-askubuntu","159316","596933","100000","pagerankRemove (dynamic)","48.2656","58.7","0.022919592337999995"
"sx-askubuntu","159316","596933","500000","pagerankTeleport (static)","158.50650000000002","55","0"
"sx-askubuntu","159316","596933","500000","pagerankTeleport (incremental)","173.615","60","0.00000252285"
"sx-askubuntu","159316","596933","500000","pagerankTeleport (dynamic)","154.364","60.5","0.0000968386"
"sx-askubuntu","159316","596933","500000","pagerankLoop (static)","110.245","49","0"
"sx-askubuntu","159316","596933","500000","pagerankLoop (incremental)","124.476","55","0.0000014997"
"sx-askubuntu","159316","596933","500000","pagerankLoop (dynamic)","101.2995","55","0.0000161625"
"sx-askubuntu","159316","596933","500000","pagerankLoopAll (static)","90.833","40.5","0"
"sx-askubuntu","159316","596933","500000","pagerankLoopAll (incremental)","107.78649999999999","47.5","0.0000037637"
"sx-askubuntu","159316","596933","500000","pagerankLoopAll (dynamic)","86.208","47.5","0.000098085"
"sx-askubuntu","159316","596933","500000","pagerankRemove (static)","82.4335","57","0"
"sx-askubuntu","159316","596933","500000","pagerankRemove (incremental)","91.06700000000001","61.5","0.00000258871498"
"sx-askubuntu","159316","596933","500000","pagerankRemove (dynamic)","72.429","61","0.02023300021498"
"sx-superuser","194081","924864","10","pagerankTeleport (static)","159.12974999999997","54.26","0"
"sx-superuser","194081","924864","10","pagerankTeleport (incremental)","78.84647999999997","26.43","0.000014495928000000006"
"sx-superuser","194081","924864","10","pagerankTeleport (dynamic)","69.42207","27.23","0.00003082749999999999"
"sx-superuser","194081","924864","10","pagerankLoop (static)","103.63691","42.46","0"
"sx-superuser","194081","924864","10","pagerankLoop (incremental)","59.22902000000002","25.56","0.000005170640700000002"
"sx-superuser","194081","924864","10","pagerankLoop (dynamic)","36.27698000000001","23.48","0.00027354496599999996"
"sx-superuser","194081","924864","10","pagerankLoopAll (static)","100.32205","41.83","0"
"sx-superuser","194081","924864","10","pagerankLoopAll (incremental)","57.54219","24.87","0.0000064719746999999985"
"sx-superuser","194081","924864","10","pagerankLoopAll (dynamic)","35.554750000000006","22.95","0.000243164978"
"sx-superuser","194081","924864","10","pagerankRemove (static)","77.56714000000002","51.65","0"
"sx-superuser","194081","924864","10","pagerankRemove (incremental)","39.75679000000001","27.05","0.000004751064"
"sx-superuser","194081","924864","10","pagerankRemove (dynamic)","26.923319999999993","23.98","0.015220814170000001"
"sx-superuser","194081","924864","50","pagerankTeleport (static)","161.55940999999999","54.26","0"
"sx-superuser","194081","924864","50","pagerankTeleport (incremental)","82.80556999999997","28.32","0.000014882980999999993"
"sx-superuser","194081","924864","50","pagerankTeleport (dynamic)","72.72259000000001","29","0.000032165059000000016"
"sx-superuser","194081","924864","50","pagerankLoop (static)","105.47787000000002","42.46","0"
"sx-superuser","194081","924864","50","pagerankLoop (incremental)","62.14815000000001","27.15","0.0000054348298"
"sx-superuser","194081","924864","50","pagerankLoop (dynamic)","38.76817","25.53","0.000272578784"
"sx-superuser","194081","924864","50","pagerankLoopAll (static)","102.13947999999996","41.83","0"
"sx-superuser","194081","924864","50","pagerankLoopAll (incremental)","60.25937999999997","26.33","0.000006510620999999996"
"sx-superuser","194081","924864","50","pagerankLoopAll (dynamic)","37.328120000000006","24.71","0.00024275852999999992"
"sx-superuser","194081","924864","50","pagerankRemove (static)","78.93372999999998","51.65","0"
"sx-superuser","194081","924864","50","pagerankRemove (incremental)","41.94081","28.93","0.000005061793999999997"
"sx-superuser","194081","924864","50","pagerankRemove (dynamic)","29.00177","26.87","0.00016408313199999997"
"sx-superuser","194081","924864","100","pagerankTeleport (static)","159.84018","54.26","0"
"sx-superuser","194081","924864","100","pagerankTeleport (incremental)","83.31456999999999","29.21","0.000014059653999999998"
"sx-superuser","194081","924864","100","pagerankTeleport (dynamic)","72.88508","29.85","0.000031986403000000004"
"sx-superuser","194081","924864","100","pagerankLoop (static)","104.23924000000001","42.46","0"
"sx-superuser","194081","924864","100","pagerankLoop (incremental)","63.32576000000002","28.29","0.0000056054018999999986"
"sx-superuser","194081","924864","100","pagerankLoop (dynamic)","39.70331","26.97","0.0002720842849999999"
"sx-superuser","194081","924864","100","pagerankLoopAll (static)","100.80798000000003","41.83","0"
"sx-superuser","194081","924864","100","pagerankLoopAll (incremental)","60.995269999999984","27.42","0.000006618797799999999"
"sx-superuser","194081","924864","100","pagerankLoopAll (dynamic)","38.20022999999999","26.12","0.0002418305030000001"
"sx-superuser","194081","924864","100","pagerankRemove (static)","77.89965000000001","51.65","0"
"sx-superuser","194081","924864","100","pagerankRemove (incremental)","42.18724000000001","30.04","0.0000052836820000000015"
"sx-superuser","194081","924864","100","pagerankRemove (dynamic)","29.404930000000014","28.37","0.00017066962199999998"
"sx-superuser","194081","924864","500","pagerankTeleport (static)","158.20757","54.26","0"
"sx-superuser","194081","924864","500","pagerankTeleport (incremental)","91.09954000000002","33.35","0.000014542469000000005"
"sx-superuser","194081","924864","500","pagerankTeleport (dynamic)","79.23979000000003","33.9","0.000032747852"
"sx-superuser","194081","924864","500","pagerankLoop (static)","103.04138000000003","42.46","0"
"sx-superuser","194081","924864","500","pagerankLoop (incremental)","69.61716000000003","32.1","0.00000600247"
"sx-superuser","194081","924864","500","pagerankLoop (dynamic)","45.01255999999999","31.47","0.000269468545"
"sx-superuser","194081","924864","500","pagerankLoopAll (static)","99.68712000000001","41.83","0"
"sx-superuser","194081","924864","500","pagerankLoopAll (incremental)","65.95595000000002","30.73","0.000006992966000000003"
"sx-superuser","194081","924864","500","pagerankLoopAll (dynamic)","42.38923","30.09","0.00023840746099999994"
"sx-superuser","194081","924864","500","pagerankRemove (static)","77.20484","51.65","0"
"sx-superuser","194081","924864","500","pagerankRemove (incremental)","46.18032","34.66","0.0000059187300000000036"
"sx-superuser","194081","924864","500","pagerankRemove (dynamic)","32.468270000000004","33.55","0.00025627509000000006"
"sx-superuser","194081","924864","1000","pagerankTeleport (static)","157.94744000000003","54.26","0"
"sx-superuser","194081","924864","1000","pagerankTeleport (incremental)","97.66510999999998","36.01","0.000014270013999999999"
"sx-superuser","194081","924864","1000","pagerankTeleport (dynamic)","84.00075999999997","36.33","0.00003246862000000001"
"sx-superuser","194081","924864","1000","pagerankLoop (static)","102.69229999999999","42.46","0"
"sx-superuser","194081","924864","1000","pagerankLoop (incremental)","74.05756999999997","34.29","0.0000061589390000000005"
"sx-superuser","194081","924864","1000","pagerankLoop (dynamic)","48.18887000000001","33.88","0.0002675787780000001"
"sx-superuser","194081","924864","1000","pagerankLoopAll (static)","99.76431000000001","41.83","0"
"sx-superuser","194081","924864","1000","pagerankLoopAll (incremental)","70.15539000000001","32.91","0.000007169424999999999"
"sx-superuser","194081","924864","1000","pagerankLoopAll (dynamic)","45.64539000000001","32.49","0.00023686032899999994"
"sx-superuser","194081","924864","1000","pagerankRemove (static)","77.11997000000001","51.65","0"
"sx-superuser","194081","924864","1000","pagerankRemove (incremental)","49.073399999999985","37.44","0.000006329586"
"sx-superuser","194081","924864","1000","pagerankRemove (dynamic)","34.92118000000001","36.51","0.00038662730600000014"
"sx-superuser","194081","924864","5000","pagerankTeleport (static)","158.37735","54.26","0"
"sx-superuser","194081","924864","5000","pagerankTeleport (incremental)","119.62944999999996","43.74","0.000007753997"
"sx-superuser","194081","924864","5000","pagerankTeleport (dynamic)","101.39139999999999","43.68","0.000022685300999999987"
"sx-superuser","194081","924864","5000","pagerankLoop (static)","103.38701999999998","42.46","0"
"sx-superuser","194081","924864","5000","pagerankLoop (incremental)","89.50719000000001","41.16","0.000006242966"
"sx-superuser","194081","924864","5000","pagerankLoop (dynamic)","58.886939999999974","41.06","0.00026213965300000004"
"sx-superuser","194081","924864","5000","pagerankLoopAll (static)","99.89347000000004","41.83","0"
"sx-superuser","194081","924864","5000","pagerankLoopAll (incremental)","84.22701","39.38","0.000007656669999999999"
"sx-superuser","194081","924864","5000","pagerankLoopAll (dynamic)","55.61991","39.25","0.00023064418100000005"
"sx-superuser","194081","924864","5000","pagerankRemove (static)","77.54997000000002","51.65","0"
"sx-superuser","194081","924864","5000","pagerankRemove (incremental)","60.66697","45.7","0.000006473289999999999"
"sx-superuser","194081","924864","5000","pagerankRemove (dynamic)","42.768280000000004","44.65","0.0014940383800000007"
"sx-superuser","194081","924864","10000","pagerankTeleport (static)","157.43306999999996","54.26","0"
"sx-superuser","194081","924864","10000","pagerankTeleport (incremental)","129.79361000000003","47.41","0.000007688399999999997"
"sx-superuser","194081","924864","10000","pagerankTeleport (dynamic)","109.66680999999998","47.42","0.000023243967999999995"
"sx-superuser","194081","924864","10000","pagerankLoop (static)","102.72969000000003","42.46","0"
"sx-superuser","194081","924864","10000","pagerankLoop (incremental)","96.73585000000004","44.58","0.000006238076000000001"
"sx-superuser","194081","924864","10000","pagerankLoop (dynamic)","64.17988","44.48","0.000259151704"
"sx-superuser","194081","924864","10000","pagerankLoopAll (static)","99.52403999999999","41.83","0"
"sx-superuser","194081","924864","10000","pagerankLoopAll (incremental)","91.5274","42.77","0.000007697867999999999"
"sx-superuser","194081","924864","10000","pagerankLoopAll (dynamic)","60.911500000000004","42.74","0.000225750305"
"sx-superuser","194081","924864","10000","pagerankRemove (static)","77.17376999999999","51.65","0"
"sx-superuser","194081","924864","10000","pagerankRemove (incremental)","65.36372","49.34","0.000006421689999999999"
"sx-superuser","194081","924864","10000","pagerankRemove (dynamic)","46.20009999999999","48.22","0.0027352293999999997"
"sx-superuser","194085","924886","50000","pagerankTeleport (static)","159.28610344827584","54.03448275862069","0"
"sx-superuser","194085","924886","50000","pagerankTeleport (incremental)","155.71351724137932","54.62068965517241","0.000007527627586206894"
"sx-superuser","194085","924886","50000","pagerankTeleport (dynamic)","132.38410344827585","54.724137931034484","0.000021253493103448276"
"sx-superuser","194085","924886","50000","pagerankLoop (static)","105.4373448275862","42.58620689655172","0"
"sx-superuser","194085","924886","50000","pagerankLoop (incremental)","116.5517586206897","50.758620689655174","0.000005835110344827587"
"sx-superuser","194085","924886","50000","pagerankLoop (dynamic)","78.98548275862068","50.758620689655174","0.0002267120241379311"
"sx-superuser","194085","924886","50000","pagerankLoopAll (static)","101.11358620689653","41.96551724137931","0"
"sx-superuser","194085","924886","50000","pagerankLoopAll (incremental)","110.10255172413794","48.89655172413793","0.000007363851724137932"
